id,created_at,updated_at,pushed_at,size,stargazers_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,archived,open_issues_count,is_template,web_commit_signoff_required,forks,open_issues,network_count,subscribers_count,language_TypeScript,language_Markdown,language_HTML,language_Python,language_JavaScript,language_C,language_C++,language_Shell,language_MDX,language_Dart,language_Jupyter Notebook,language_Java,language_Go,language_Batchfile,language_C#,language_Rust,language_Dockerfile,language_Vim Script,language_Vue,language_CSS,language_Blade,language_Clojure,language_Zig,language_Scala,language_PHP,language_Assembly,language_Nunjucks,language_Ruby,language_Kotlin,language_Makefile,language_Swift,language_Julia,language_Astro,language_Roff,language_Lua,language_Haskell,language_Svelte,language_TeX,language_V,language_PowerShell,language_Objective-C,language_LLVM,language_Jinja,language_SCSS,language_Elixir,language_Cuda
621803253,1680265389,1747913492,1747905186,58275,38689,1,1,1,0,0,1,20045,0,586,0,0,20045,586,20045,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787076358,1713214949,1747911562,1747874815,59273,38681,1,1,1,0,0,1,3533,0,228,0,0,3533,228,3533,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615882673,1679185082,1747908583,1747822524,35326,38616,1,0,1,0,0,0,4705,0,950,0,0,4705,950,4705,359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156157055,1541389467,1747913072,1723955655,4001,38607,1,1,1,1,0,0,6121,0,20,0,0,6121,20,6121,1232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551376520,1665739977,1747907908,1742906116,50871,38569,1,0,1,1,0,1,7093,0,62,0,1,7093,62,7093,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92807616,1496128732,1747912129,1720893507,151284,38534,1,1,1,1,1,1,4215,0,29,0,0,4215,29,4215,919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235860204,1579804518,1747908757,1747891000,227113,38501,1,1,1,0,1,1,4383,0,1175,0,0,4383,1175,4383,351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62156403,1467130652,1747907968,1741511222,5526676,38493,1,1,1,1,1,0,9502,0,9,0,0,9502,9,9502,1105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41986369,1441512112,1747910563,1747910558,541572,38466,1,1,1,1,0,1,5935,0,5075,0,0,5935,5075,5935,1245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48769241,1451426947,1747913048,1747913044,246928,38252,1,0,1,0,0,1,1973,0,456,0,1,1973,456,1973,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13855476,1382689898,1747913438,1747882428,4659,38220,1,1,1,1,0,1,4020,0,444,0,0,4020,444,4020,490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35969061,1432149539,1747903854,1745984886,3165,38214,1,0,0,0,1,0,13011,0,165,0,0,13011,165,13011,1263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40997482,1439931836,1747908942,1747855437,163010,38184,1,1,0,1,0,1,5678,0,1534,0,0,5678,1534,5678,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162405963,1545207844,1747910947,1747913288,293043,38182,1,1,1,1,0,0,2908,0,468,0,0,2908,468,2908,187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245704608,1583614748,1747913267,1747897500,20154,38089,1,1,1,1,0,1,1446,0,641,0,0,1446,641,1446,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361044034,1619227523,1747908292,1747633313,78846,38005,1,0,1,0,0,1,1568,0,140,0,0,1568,140,1568,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28699471,1420158694,1747904610,1746993692,970,38000,1,1,1,1,0,0,4140,0,2,0,0,4140,2,4140,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90793418,1494365230,1747899871,1747714803,2065,37988,1,0,1,0,0,1,881,0,131,0,0,881,131,881,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19148949,1398436187,1747862741,1724162490,21720,37979,1,1,1,1,0,0,9036,0,2189,0,0,9036,2189,9036,1108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163591278,1546178218,1747909363,1742460887,2839,37978,1,1,1,1,0,0,3968,0,357,0,0,3968,357,3968,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569041,1268951542,1747912105,1747911967,106459,37965,1,0,0,1,0,1,6700,0,41,0,0,6700,41,6700,782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9393759,1365769671,1747903274,1747900058,456228,37939,1,0,1,0,0,1,7121,0,83,0,0,7121,83,7121,1194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640079149,1683935610,1747913493,1747725924,130272,37878,1,1,1,0,0,1,3639,0,22,0,0,3639,22,3639,278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624994625,1680896088,1747910168,1724053536,2641,37855,1,1,1,1,0,1,4483,0,250,0,0,4483,250,4483,330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065454,1325110999,1747876647,1738713956,4346,37850,1,1,1,1,1,0,6648,0,64,0,0,6648,64,6648,1216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266417772,1590267198,1747912235,1747902934,367248,37734,1,0,1,0,0,0,2912,0,15,0,0,2912,15,2912,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453717720,1643556318,1747895633,1747774731,40955,37645,1,1,1,0,1,1,2510,0,43,0,0,2510,43,2510,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268424739,1590985616,1747910943,1747838296,63092,37643,1,1,1,1,1,1,2822,0,1117,0,0,2822,1117,2822,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344190478,1614788856,1747912566,1745942997,124439,37639,1,1,1,1,1,1,6986,0,55,0,0,6986,55,6986,439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23405758,1409174272,1747902066,1738258381,1672,37636,1,0,0,0,0,0,8010,0,357,0,0,8010,357,8010,1317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116542,1290850908,1747913040,1722668476,31500,37631,1,1,1,1,0,1,3700,0,1107,0,0,3700,1107,3700,747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270171567,1591498113,1747911691,1724147035,42112,37548,1,1,1,1,0,0,5714,0,511,0,0,5714,511,5714,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571770,1269117263,1747913431,1747766118,68293,37500,1,1,1,1,0,1,3523,0,1121,0,0,3523,1121,3523,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36836475,1433374375,1747911766,1747911762,17847,37498,1,0,1,1,0,1,2194,0,54,0,0,2194,54,2194,437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42283287,1441939218,1747900562,1747462545,17646,37493,1,1,1,1,1,1,1991,0,153,0,0,1991,153,1991,396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160553,1517054415,1747911544,1747864904,280157,37426,1,1,1,0,0,1,2072,0,430,0,0,2072,430,2072,332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6731432,1353122111,1747909608,1747443455,5508,37409,1,1,1,1,0,0,1817,0,1112,0,0,1817,1112,1817,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
577603990,1670909057,1747903915,1723859735,35477,37348,1,1,1,0,1,1,3265,0,291,0,0,3265,291,3265,438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280557054,1595035031,1747913472,1747856027,46826,37326,1,0,1,0,0,1,1358,0,182,0,0,1358,182,1358,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69629434,1475205223,1747798659,1689526139,30959,37294,1,1,1,1,0,0,1377,0,152,0,0,1377,152,1377,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164140756,1546625954,1747912537,1747878142,251547,37214,1,1,1,0,0,0,2333,0,482,0,1,2333,482,2333,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118861276,1516853813,1747912971,1747838932,12519,37205,1,1,1,1,1,1,6615,0,22,0,0,6615,22,6615,965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9754983,1367259996,1747877213,1747877153,112770,37150,1,1,1,1,0,0,54301,0,42,0,0,54301,42,54301,1499,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71932349,1477424310,1747913451,1747908734,546702,37147,1,1,1,0,0,0,6302,0,4383,0,1,6302,4383,6302,486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101394335,1503657644,1747901768,1736821339,13754,37128,1,1,1,1,1,1,8189,0,215,1,0,8189,215,8189,740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275993885,1593490056,1747909190,1747910554,788133,37024,1,1,1,1,0,0,4064,0,4346,0,0,4064,4346,4064,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519577891,1659201560,1747912714,1745587395,551013,37005,1,1,1,1,0,1,1701,0,73,0,0,1701,73,1701,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400215964,1629991364,1747908052,1747900279,219883,36975,1,0,1,0,0,0,4017,0,258,0,0,4017,258,4017,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316836816,1606604247,1747913474,1747908032,10712212,36908,1,0,1,0,1,1,1462,0,37,0,0,1462,37,1462,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
191113739,1560149659,1747912554,1716206642,1160,36906,1,1,1,1,0,0,9464,0,32,0,0,9464,32,9464,1503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74175805,1479513441,1747908836,1747890926,281105,36887,1,0,1,1,0,1,7960,0,550,0,0,7960,550,7960,974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127769231,1522680201,1747908221,1747901820,598083,36871,1,1,1,1,1,1,8099,0,389,0,0,8099,389,8099,360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522158088,1659861221,1747912440,1747906319,4387,36853,1,1,1,1,0,1,9207,0,336,0,0,9207,336,9207,264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349321229,1616134700,1747906957,1722019442,5467,36744,1,1,1,1,0,1,6104,0,387,0,0,6104,387,6104,513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797345627,1715100576,1747896955,1747757905,17343,36703,1,0,0,0,0,0,405,0,21,0,0,405,21,405,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800217484,1715642440,1747894645,1747303758,216,36660,1,0,0,0,0,0,582,0,12,0,0,582,12,582,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17620347,1394518182,1747900408,1747909175,363115,36639,1,1,1,1,0,1,10328,0,3756,0,0,10328,3756,10328,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266231149,1590192366,1747912178,1747912571,132245,36595,1,1,1,0,0,1,2158,0,1399,0,0,2158,1399,2158,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883252811,1730737937,1747896345,1742385127,1090,36562,1,0,0,0,0,0,402,0,3,0,0,402,3,402,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37958358,1435114192,1747910547,1745207105,109008,36561,1,1,1,0,1,1,2296,0,36,0,0,2296,36,2296,479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128624453,1523179946,1747905194,1747905189,1574831,36501,1,1,1,1,1,1,4841,0,1538,0,0,4841,1538,4841,689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234231371,1579147160,1747913469,1747911932,230009,36476,1,1,1,0,1,0,1783,0,115,0,0,1783,115,1783,285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221129519,1573532778,1747896545,1725441959,419,36462,1,1,1,1,0,0,7816,0,3,0,0,7816,3,7816,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75830968,1481111211,1747902496,1575347144,8908,36429,1,1,1,1,1,0,9152,0,67,0,0,9152,67,9152,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56899284,1461383666,1747912605,1747908521,132972,36401,1,0,1,1,1,1,2071,0,722,0,0,2071,722,2071,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169677297,1549594626,1747913034,1747903580,93052,36356,1,1,1,1,0,1,2188,0,1051,0,0,2188,1051,2188,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120425779,1517906466,1747902557,1747874846,28271,36332,1,1,1,1,1,1,1132,0,832,0,0,1132,832,1132,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97249406,1500046932,1747843431,1742306128,1501,36325,1,0,1,0,0,1,2609,0,42,0,0,2609,42,2609,563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350360184,1616420862,1747910150,1747911925,960404,36307,1,0,1,0,0,1,9483,0,1202,0,0,9483,1202,9483,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170326929,1549979730,1747909419,1722196651,19220,36307,1,1,1,1,0,0,2119,0,99,0,0,2119,99,2119,566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806709826,1716834409,1747908489,1746539528,10047,36307,1,1,1,1,0,0,3925,0,63,0,0,3925,63,3925,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13840241,1382638567,1747907357,1747907354,31946,36287,1,0,1,0,0,0,2423,0,220,0,0,2423,220,2423,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393571599,1628308419,1747912066,1731646829,130682,36283,1,1,1,1,0,1,5258,0,481,0,0,5258,481,5258,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146633589,1535562957,1747910459,1747191227,55550,36276,1,1,1,1,1,1,7550,0,451,0,0,7550,451,7550,1127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101684374,1503951739,1747912594,1746877803,1544,36223,1,1,1,1,0,1,2668,0,67,0,0,2668,67,2668,711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91253698,1494776516,1747909478,1747909473,4838306,36176,1,1,1,1,1,0,7892,0,1489,0,0,7892,1489,7892,939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120887835,1518169788,1747910054,1710830681,5367,36111,1,1,1,1,1,0,8054,0,27,0,0,8054,27,8054,866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678083094,1691943444,1747866976,1742322411,1858,36107,1,1,1,0,1,1,1080,0,20,0,0,1080,20,1080,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568098118,1668862501,1747909555,1747913200,148973,36088,1,0,1,1,0,1,2288,0,501,0,0,2288,501,2288,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39840932,1438096073,1747884268,1747761972,13689,36068,1,0,0,0,1,1,10366,0,421,0,0,10366,421,10366,1231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63266213,1468431016,1747873939,1723776714,7680,36001,1,1,1,0,0,0,3895,0,159,0,0,3895,159,3895,1207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57222302,1461769156,1747886286,1728677225,7123,35997,1,1,1,1,0,0,8675,0,127,0,0,8675,127,8675,1059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47394776,1449221815,1747892065,1746088636,38824,35935,1,0,1,0,0,1,2277,0,395,0,0,2277,395,2277,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525105056,1660589994,1747913309,1712761247,5672,35921,1,1,1,1,0,0,4211,0,2,0,0,4211,2,4211,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642323624,1684404482,1747912507,1716054700,34847,35919,1,1,1,1,0,0,3445,0,153,0,0,3445,153,3445,981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24841635,1412591062,1747902058,1727078849,23128,35781,1,0,1,0,0,1,1825,0,819,0,0,1825,819,1825,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187961907,1558498738,1747913610,1747809543,76184,35769,1,1,1,1,0,1,4361,0,61,0,0,4361,61,4361,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190986,1355665229,1747905043,1747082135,53762,35736,1,1,1,1,0,1,11554,0,51,0,0,11554,51,11554,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352933140,1617094294,1747904607,1747912642,1376364,35694,1,1,1,0,0,1,4604,0,981,0,0,4604,981,4604,187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544424,1330173553,1747913434,1734456635,6925,35657,1,0,1,0,0,0,3720,0,195,0,0,3720,195,3720,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
